budget_id,user_id,income_id,needs_amount,wants_amount,investment_amount,income_amount,budget_limit,source,income_date
BGT06301,USR014,INC07617,1250000,800000,,2700000,2050000,part_time,2024-06-23 16:52
BGT02309,USR040,INC09834,1300000,,350000,2300000,1950000,internship,2023-06-26 23:59
BGT04965,USR015,INC05074,750000,400000,350000,1500000,1150000,part_time,2024-02-05 16:05
BGT04735,USR010,INC09286,1250000,750000,400000,2400000,2000000,scholarship,2023-01-06 15:07
BGT00634,USR027,INC08286,1600000,1150000,800000,3550000,2750000,freelance,2024-02-05 09:39
BGT03818,USR059,INC09394,2450000,1350000,1100000,4900000rb,3650000,bonus,2024-04-02 14:06
BGT07242,USR048,INC00470,1950000,1050000,700000,3700000,3000000,freelance,2024-06-25 08:20
BGT04493,USR011,INC02995,1350000,750000,450000,2550000,2100000,allowance,2024-02-09 12:28
BGT03429,USR012,INC04269,700000,350000,200000,1250000,1050000,part_time,2024-10-26 14:04
BGT00295,USR030,INC06706,2300000,1350000,800000,4450000,3650000,allowance,2023-07-03 11:44
BGT01908,USR042,INC02839,3500000,2600000,1800000,7900000,6100000,freelance,2024-08-06 05:53
BGT07462,USR043,INC09980,3400000,1650000,1350000,6400000,5050000,salary,2024-05-19 12:41
BGT01423,USR052,INC05625,3050000,1550000,950000,5550000,4600000,salary,2024-11-17 18:52
BGT08828,USR046,INC00813,2100000,1100000,600000,3800000,3200000,freelance,2023-03-30 04:31
BGT04847,USR031,INC07068,1550000,900000,850000,3250000,2450000,freelance,
BGT09008,USR044,INC06845,4300000,2300000,1350000,7950000,6600000,salary,2024-10-13 21:31
BGT01013,USR026,INC05745,1050000,550000,300000,1950000,1600000,allowance,2024-09-24 08:55
BGT04481,USR012,INC04997,800000,500000,450000,1750000,1300000,part_time,2024-05-03 21:43
BGT04236,USR050,INC05365,3650000,2100000,2000000,7750000,5750000,bonus,2023-08-27 07:32
BGT06017,USR025,INC04566,1700000,1000000,850000,3550000,2700000,part_time,2024-11-08 13:54
BGT01058,USR001,INC09448,1600000,850000,450000,2900000,2450000,allowance,2024-06-22 04:51
BGT01464,USR056,INC04338,3050000,1800000,2050000,6900000,4850000,business,2024-04-18 22:23
BGT00879,USR020,INC03381,700000,400000,200000,1250000,1100000,allowance,2024-08-22 21:46
BGT04351,USR017,INC00240,550000,400000,200000,1150000,950000,scholarship,2023-02-26 11:24
BGT08269,USR040,INC02663,900000,550000,550000,2000000,1450000,part_time,2023-10-29 09:16
BGT01949,USR038,INC03292,1600000,1050000,550000,3200000,2650000,part_time,2023-08-10 01:02
BGT06157,USR002,INC06248,850000,550000,350000,1750000,1400000,allowance,2024-07-16 11:06
BGT05515,USR034,INC03794,750000,550000,,1600000,1300000,freelance,2023-11-24 04:02
BGT03563,USR018,INC02345,1450000,800000,700000,2950000,2250000,part_time,2024-07-24 18:20
BGT03246,USR049,INC09227,3000000,2000000,1250000,6300000,5000000,freelance,2023-10-19 12:01
BGT08293,USR001,INC06357,900000,550000,250000,1700000,1450000,part_time,2023-09-06 22:02
BGT02949,USR057,INC06492,2700000,1800000,1500000,5950000,4500000,freelance,2023-06-20 14:13
BGT07929,USR065,INC03068,2100000,1300000,600000,4000000,3400000,business,2023-03-27 23:50
BGT08784,USR052,INC07190,3500000,2050000,2050000,7600000.00,5550000,business,2023-03-27 04:19
BGT02569,USR031,INC08092,2000000,1100000,700000rb,3800000,3100000,freelance,2024-01-23 18:59
BGT08356,USR067,INC04936,3000000,1700000,650000,5350000,4700000,business,2023-01-19 16:51
BGT07907,USR044,INC03643,1750000,1050000,600000,3450000,2800000,salary,2024-05-16 12:30
BGT05541,USR058,INC08122,2650000,1750000,1050000,5450000,4400000,bonus,2024-02-20 00:09
BGT08111,USR067,INC06662,2900000,1700000rb,,6250000,4600000,business,2023-10-12 10:49
BGT00086,USR071,INC06463,5400000,2850000,1600000,9850000.00,8250000,salary,2023-05-23 01:09
BGT09705,USR066,INC04783,2650000,1700000,1550000,5900000,4350000,investment_return,2024-08-26 05:51
BGT09837,USR042,INC09964,2250000,1200000,1000000,4450000,3450000,,2023-12-03 13:37
BGT04195,USR032,INC03783,2500000,1550000,600000,4650000,4050000,allowance,2023-02-07 17:31
BGT00587,USR037,INC05832,800000,600000,400000,1800000,1400000,internship,2023-08-11 01:00
BGT01038,USR041,INC09480,2850000,2000000,1050000,5900000,4850000,business,2023-03-02 09:19
BGT00444,USR048,INC05462,2350000,1250000,1100000,4700000,3600000,bonus,2024-05-20 10:10
BGT00641,USR003,INC09462,1150000,900000,550000,2600000,2050000,allowance,2023-09-21 09:34
BGT07044,USR060,INC01668,2700000,1550000,800000,5050000rb,4250000,bonus,2023-07-02 10:39
BGT04959,USR021,INC07678,700000,450000,400000,1600000,1150000,part_time,2023-11-24 05:23
BGT04451,USR032,INC07011,1250000,750000,300000,2300000,2000000,internship,2023-02-20 00:38
BGT00027,USR065,INC03441,3700000,2150000,2150000,8000000,5850000,business,2023-05-25 21:37
BGT04705,USR040,INC03452,1800000,1050000,1050000,3950000rb,2850000,part_time,2023-12-06 00:58
BGT04216,USR048,INC01211,1900000,1150000,450000,3500000,3050000,freelance,2024-02-18 16:37
BGT05472,USR015,INC07594,600000,350000,300000,1250000,950000,part_time,2023-02-06 21:00
BGT07442,USR032,INC08764,1350000,800000,700000,2850000,2150000,part_time,2024-09-06 03:00
BGT06178,USR026,INC02143,2050000,1100000,800000,3950000,3150000,freelance,2024-10-02 00:35
BGT00422,USR017,INC04067,600000,350000,150000,1100000,950000,scholarship,2024-06-28 19:38
BGT08410,USR066,INC05243,2300000,1450000,1400000,5100000,3750000,bonus,2023-06-27 13:42
BGT06068,USR016,INC09994,600000,350000,150000,1050000,1200000,allowance,2023-05-12 11:19
BGT02152,USR066,INC02249,3200000,2000000,850000,6000000,5200000,salary,2023-11-02 20:16
BGT03168,USR056,INC04723,2450000,1450000,1300000,5250000,3900000,salary,2023-01-03 18:52
BGT08718,USR004,INC01651,650000,400000,450000,1450000,1050000,allowance,
BGT02447,USR037,INC07114,1650000,1100000,800000,3550000,2750000,freelance,2024-04-09 23:41
BGT00890,USR060,INC06279,3150000,1900000,700000,5750000,5050000,business,2023-04-27 20:27
BGT02517,USR045,INC01056,2900000,1550000,1050000,5450000,4450000,salary,2023/10/01 07:12
BGT02384,USR011,INC02724,800000,400000,250000,1450000,1200000,part_time,2023-11-19 05:20
BGT06388,USR034,INC07168,1000000,650000,500000,2150000,1650000,allowance,2024-01-09 01:32
BGT01891,USR067,INC05843,2350000,1650000,1150000,5150000,4000000,salary,2024-05-25 19:54
BGT08962,USR049,INC02940,2600000,1900000,1100000,5600000,4500000,salary,2024-08-16 17:39
BGT01140,USR044,INC04940,2700000,1500000,900000,,4200000,freelance,2023-07-15 17:18
BGT06691,USR049,INC09281,3350000,2100000,750000,6200000,5450000,freelance,22/12/2024 11:53
BGT04746,USR015,INC00421,550000,300000,200000,1050000,850000,allowance,2024-11-03 08:44
BGT08969,USR036,INC02884,2200000,1400000,750000,4300000,3600000,part_time,2024-08-04 13:46
BGT08370,USR059,INC05345,1600000,900000,600000,3100000,2500000,salary,2023-04-21 21:26
BGT05312,USR073,INC09323,2600000rb,1350000,850000,4800000,3950000,bonus,2023-09-03 14:07
BGT02762,USR068,INC00348,3550000,2100000,1150000,6850000,5650000,investment_return,2023-10-01 16:42
BGT01935,USR009,INC04172,1050000,600000,450000,2100000,1650000,part_time,2024-02-10 05:47
BGT06598,USR004,INC09377,550000,300000,250000rb,1100000,850000,part_time,2023-12-19 06:46
BGT08185,USR065,INC00738,3350000,2050000,1700000,7100000,5400000,bonus,2024-05-03 08:28
BGT06293,USR005,INC04857,1300000,700000,400000rb,2350000,2000000,scholarship,2023-07-13 15:07
BGT06148,USR061,INC06935,5000000,2900000,1200000,9050000,7900000,freelance,2024-11-28 08:32
BGT07748,USR033,INC08462,1600000,1000000,450000,3050000,2600000,part_time,2023-10-11 04:52
BGT04725,USR039,INC00918,1400000,900000,800000,3100000,2300000,allowance,2024-11-02 20:18
BGT08082,USR018,INC01033,1600000,800000,550000,2950000,2400000,part_time,2024-07-22 23:56
BGT05691,USR042,INC08990,2600000,1600000,1400000,5600000,4200000,bonus,2024-05-02 05:13
BGT04282,USR073,INC00447,4400000,3050000,1500000,8950000,7450000,salary,2024-01-09 09:51
BGT02341,USR009,INC09776,1200000,750000,700000,2600000,1950000,allowance,2024-06-13 04:34
BGT05982,USR064,INC05144,2750000,1950000,1600000,6300000,4700000,bonus,2024-02-27 06:48
BGT04950,USR058,INC00639,2900000,1900000,1500000,6350000,4800000,freelance,2024-05-21 05:43
BGT01238,USR015,INC01049,700000,400000,300000,1400000,1100000,scholarship,2023-06-11 21:45
BGT01309,USR055,INC04523,3100000,2100000,1550000,6700000,5200000,salary,2024-05-21 08:56
BGT04961,USR025,INC09623,1350000,850000,350000,2550000,2200000,freelance,2023/02/17 10:10
BGT04080,USR018,INC03572,650000,400000,150000,1200000,1050000,part_time,2024-11-01 10:42
BGT08757,USR075,INC03894,3850000,2750000,1950000,8550000,6600000,freelance,2024-10-09 01:51
BGT09553,USR063,INC08159,4400000,2600000,2000000,9000000,7000000,bonus,2024-05-26 15:44
BGT09793,USR026,INC02122,1050000,600000,350000,1950000,1650000,freelance,2024-03-11 23:41
BGT04153,USR075,INC05016,4650000,3000000,,9450000,7650000,investment_return,2024-12-15 03:22
BGT08700,USR008,INC00373,650000,350000,200000,1200000,1000000,scholarship,2023-10-31 13:54
BGT00417,USR071,INC05013,3900000,2200000,,7850000,6100000,salary,2023-02-15 03:49
BGT07307,USR055,INC09962,2950000,1600000,1150000,5700000,4550000,bonus,2024-01-13 21:52
BGT09634,USR056,INC04827,2400000,1500000,800000,4700000,3900000,business,2023-11-02 13:10
BGT05857,USR072,INC02331,3900000,2500000,1400000,7750000,6400000,bonus,2024-11-14 12:02
BGT05632,USR037,INC07399,1700000,900000,700000,3300000,2600000,internship,2023-09-14 22:38
BGT06755,USR046,INC03580,4200000,,1100000,7900000,6800000,bonus,2024-11-28 15:50
BGT01009,USR007,INC00877,,800000,450000,2600000,2150000,scholarship,2023-09-02 17:56
BGT06059,USR075,INC09433,2200000,1450000,800000,4450000,3650000,investment_return,2024-08-27 22:57
BGT08838,USR030,INC03095,2300000,1300000,1000000,4600000,3600000,freelance,2024-02-08 07:06
BGT00677,USR008,INC07637,1300000,750000,300000,2350000,2050000,scholarship,2023-04-07 16:20
BGT08910,USR051,INC06470,2550000,1800000,1100000,5450000,4350000,freelance,2023-08-15 17:02
BGT01526,USR028,INC04240,1850000,1050000,450000,3350000rb,2900000,part_time,2023-09-20 15:32
BGT09998,USR001,INC09540,1050000,600000,450000,2100000,1650000,part_time,2023-11-19 10:31
BGT08413,USR024,INC05596,1150000,700000,300000,2150000,1850000,internship,2024-02-04 17:54
BGT04855,USR055,INC09746,2950000,2050000,1250000,6250000,5000000,bonus,2024-10-13 12:40
BGT05199,USR003,INC05881,700000,400000,200000,1250000,1100000,scholarship,2023-03-30 19:24
BGT08319,USR056,INC05653,1750000,1000000,900000,3650000,2750000,salary,2024-01-30 08:44
BGT05406,USR059,INC04189,1950000,1200000,650000,3800000,3150000,salary,2023-07-31 19:03
BGT07949,USR059,INC03231,,2150000,1500000,6900000,5400000,freelance,2023-10-01 03:40
BGT04528,USR042,INC00865,3450000,2150000,700000,6300000,5600000,freelance,2023-12-12 01:57
BGT09239,USR024,INC00150,2450000,1200000,800000,4450000.00,3650000,freelance,2023-01-01 10:35
BGT09296,USR046,INC03026,1950000,1200000,1000000,4200000,3150000,business,2024-12-07 02:27
BGT01719,USR018,INC08022,800000,450000,250000,1500000,1250000,scholarship,2024-02-23 21:39
BGT09276,USR013,INC05294,1200000,750000,400000,2350000,1550000,scholarship,2023-05-15 02:16
BGT01158,USR040,INC04397,2100000,1250000,550000,3900000,3350000,part_time,2024-02-02 15:14
BGT07078,USR027,INC07286,1200000,650000,350000,2200000,1850000,allowance,2023-05-08 02:04
BGT02692,USR073,INC03403,4750000,,1750000,9300000,7550000,salary,2023-09-01 12:42
BGT09724,USR038,INC08599,800000,450000,350000,1550000,1250000,freelance,2023-10-27 11:09
BGT07920,USR036,INC07718,1300000,850000,700000,2850000,2150000,internship,2024-11-05 09:00
BGT07919,USR070,INC05940,4500000,3200000,2050000,9750000,7700000,salary,2023-11-02 23:26
BGT07015,USR008,INC08779,650000,400000,250000,1350000,1050000,part_time,2023-04-29 15:29
BGT00344,USR054,INC05360,1900000,1150000,500000,3550000,3050000,salary,2024-04-03 02:52
BGT01833,USR074,INC01247,,,1450000,7150000,5700000,business,2024-05-28 18:07
BGT03990,USR075,INC09357,2900000,1500000,1400000,5800000,4400000,freelance,2023-02-02 09:20
BGT01789,USR072,INC07948,3500000,1950000,900000,6350000,5450000,salary,2024-06-05 08:07
BGT05915,USR048,INC03258,3650000,2250000,750000,6650000,5900000,business,2024-02-14 16:01
BGT06375,USR047,INC08499,3300000,1800000,1550000,6650000,5100000,business,2023-08-14 15:04
BGT04648,USR025,INC00432,1950000,1400000,900000,4250000,3350000,freelance,2023-06-13 08:12
BGT01307,USR055,INC00267,3400000,2200000,850000,6400000,5600000,salary,2023/05/20 11:06
BGT05087,USR006,INC04702,,350000,200000,1100000,900000,scholarship,2024-12-18 07:18
BGT02484,USR012,INC08213,1000000,550000,600000,2200000,1550000,allowance,2023-07-16 17:55
BGT00782,USR036,INC05759,2100000,1250000,750000,4100000,3350000,internship,2024-07-26 08:08
BGT05866,USR016,INC05607,1600000,950000,400000,2950000,2550000,allowance,2023-09-02 10:03
BGT08065,USR003,INC02427,900000,500000,400000,1800000,1400000,allowance,2024-08-03 10:29
BGT04333,USR039,INC06500,1000000,550000,350000,1900000,1550000,freelance,2023-10-31 04:58
BGT06618,USR051,INC05650,2800000,1700000,1750000,6250000,4500000,salary,2024-02-24 07:36
BGT09395,USR005,INC04784,600000,350000,150000,1100000,950000,PART_TIME,2024-09-17 11:40
BGT05928,USR053,INC01322,1500000,1000000,700000,3200000,2500000,freelance,31/07/2023 18:12
BGT09946,USR061,INC05394,4100000,2200000,1000000,7300000,6300000,salary,2024-12-02 14:17
BGT01474,USR011,INC03653,550000,400000,200000rb,1150000,950000,scholarship,2023-12-12 19:24
BGT02508,USR014,INC06600,1450000,850000,450000,2750000,2300000,scholarship,2023-05-16 00:05
BGT01449,USR065,INC09073,2000000,1250000,900000,4150000,3250000,business,2024-04-19 05:07
BGT05488,USR047,INC06543,2350000,1500000,1000000,4850000,3850000,freelance,2023-03-06 08:51
BGT03584,USR067,INC01335,3150000,2000000,1550000,6700000,5150000,business,2023-10-04 20:21
BGT03150,USR007,INC03298,1250000rb,750000,350000,2400000,2000000,allowance,2024-12-31 20:35
BGT08159,USR067,INC08490,5150000rb,2950000,1400000,9500000,8100000,freelance,2024-11-11 07:20
BGT06087,USR009,INC09378,1100000rb,650000,550000,2300000,1750000,part_time,2024-10-12 06:29
BGT00046,USR033,INC08575,1400000,950000,650000,3000000,2350000,part_time,2023-07-07 20:54
BGT00222,USR009,INC09779,1050000,700000,450000,2200000,1750000,allowance,2024-09-11 22:09
BGT07667,USR059,INC02646,2300000,1500000,600000,4400000,3800000,,2024-06-29 12:36
BGT03807,USR057,INC07665,3250000,1850000,1700000,6800000,5100000,business,2024-10-31 16:39
BGT04507,USR007,INC08806,1200000rb,700000,500000,2400000,1900000,part_time,2023-06-09 16:33
BGT09306,USR036,INC02462,2150000,1300000,450000,3950000rb,3450000,internship,2024-05-27 15:35
BGT07331,USR001,INC01495,600000,400000,200000,1200000,1000000,part_time,
BGT02991,USR036,INC02523,1650000,1100000,850000,3600000,2750000,allowance,2024-09-07 09:23
BGT04912,USR072,INC09769,3950000,2550000,1750000,8250000,6500000,salary,2023-10-18 22:05
BGT07090,USR071,INC02440,3050000,1800000,1600000,6450000,4850000,salary,2024-12-05 02:47
BGT09130,USR045,INC02040,1800000,1200000,950000,3950000,3000000,bonus,2024-05-03 22:23
BGT00370,USR059,INC09791,1900000,950000,700000,3550000,2850000,salary,20/08/2023 10:52
BGT01321,USR045,INC08200,,1750000,650000,5150000,4500000,salary,2023-11-17 21:26
BGT06967,USR009,INC03758,1050000,700000,550000,2250000,1750000,part_time,2023-05-09 05:25
BGT02015,USR004,INC02792,1100000,750000,,2350000,1850000,allowance,2024-09-18 22:02
BGT06363,USR025,INC07079,800000,500000,400000,1700000,1600000,allowance,2023-06-06 06:11
BGT02375,USR059,INC06747,3000000,1800000,,6250000,4800000,salary,
BGT00666,USR058,INC09839,4000000,2450000,1250000,7700000,6450000,salary,2024-09-05 03:23
BGT04464,USR023,INC06231,1100000,600000,450000,2150000,1700000,part_time,2024-10-12 03:46
BGT07884,USR002,INC01854,750000,450000,200000,1400000,1200000,part_time,2024-04-09 11:18
BGT00451,USR010,INC09063,1150000,700000,750000,2600000,1850000,scholarship,2024-08-24 17:15
BGT03561,USR035,INC00596,2450000,1450000,650000,4500000,3900000,part_time,2023-12-04 02:01
BGT06445,USR010,INC05507,550000,400000,250000,1200000,950000,scholarship,2024-09-28 23:58
BGT08751,USR075,INC02402,4200000,2750000,1600000,8550000,6950000,bonus,2024-01-22 20:36
BGT09567,USR031,INC01534,1950000,1350000,800000,4100000,3300000,freelance,2024-12-24 05:04
BGT03340,USR001,INC05348,1150000,750000,300000,2200000,1900000,allowance,2023-10-02 00:01
BGT06902,USR060,INC05826,1850000,1100000,1100000,4000000,3600000,salary,2023-07-13 14:41
BGT06129,USR054,INC01730,2450000,1600000,1250000,5300000,4050000,business,2023-09-21 14:32
BGT09539,USR007,INC05231,700000,400000,350000,1450000,1100000,allowance,2024-07-31 10:40
BGT07319,USR060,INC09048,1750000,1100000rb,1150000,4000000,2850000,freelance,2024-12-28 08:11
BGT02537,USR068,INC08011,3150000,1650000,1350000,6150000,4800000,business,2024-10-27 22:39
BGT01087,USR075,INC05666,5150000,3100000,1450000,9750000,8250000,freelance,2023-12-10 21:38
BGT09709,USR027,INC00936,2200000,1300000,1350000,4850000,3500000,allowance,2023-04-08 18:54
BGT08431,USR035,INC06181,1400000,750000,550000,2700000,2150000,internship,2024-12-16 04:42
BGT05167,USR017,INC06977,1050000,650000,600000,2300000,1700000,allowance,2024-05-04 21:55
BGT06111,USR071,INC06999,3800000,2500000,2000000,8250000,6300000,investment_return,2024-01-29 09:03
BGT04184,USR062,INC08254,3950000,,1500000,7450000,5950000,investment_return,17/07/2024 02:39
BGT02407,USR017,INC09838,1550000,850000,450000,2850000.00,2400000,part_time,2024-01-30 20:13
BGT06189,USR062,INC08282,2200000,1150000,900000,4250000,3350000,salary,2023-03-15 21:21
BGT06710,USR051,INC05916,3700000,2400000,1150000,7300000,6100000,salary,2023-12-26 08:40
BGT08763,USR011,INC00768,850000,550000,450000,1850000,1400000,part_time,
BGT00557,USR058,INC08055,3500000,-2250000,1250000,7050000,5750000,salary,2024-06-04 09:08
BGT04199,USR054,INC05270,3150000,1800000,750000,5700000,4950000,freelance,2024-07-06 17:50
BGT01172,USR068,INC00490,2550000,1300000,950000,4850000,3850000,freelance,2023-04-28 06:23
BGT09444,USR028,INC08598,2300000,1300000,1250000,4850000,3600000,allowance,2024-09-19 13:49
BGT07001,USR002,INC00852,950000,550000,250000,1750000,1500000,allowance,2023-06-22 09:31
BGT06847,USR036,INC07576,1600000,,950000,3450000,2550000,part_time,2023-11-15 00:25
BGT01624,USR072,INC01884,5350000,3250000,1300000,9900000,8600000,business,2024-04-08 23:23
BGT01541,USR067,INC04205,2800000,1750000,1650000,6200000,4550000,investment_return,2024-02-29 17:10
BGT01446,USR052,INC07937,2850000,1800000,1700000,6350000,4650000,freelance,2024-02-06 04:00
BGT08568,USR049,INC08047,1850000,950000,650000,3450000,2800000,freelance,2023-10-28 13:45
BGT09450,USR040,INC07177,1500000,1050000,800000,3350000,2550000,part_time,2023-02-17 10:38
BGT01326,USR007,INC01013,1000000,500000,350000,1850000,1500000,allowance,2023-02-18 13:07
BGT08653,USR046,INC03690,3950000,2050000,1600000,7550000,6000000,bonus,30/07/2023 14:27
BGT03499,USR017,INC00676,1250000,800000,650000,2700000,2050000,part_time,2023-09-10 06:04
BGT03821,USR069,INC08208,4700000,2850000,2250000,9750000,7550000,bonus,
BGT02685,USR025,INC05021,1700000,950000,750000,3400000,2650000,internship,2023-11-27 02:45
BGT03474,USR005,INC03989,550000,350000,300000,1200000,900000,allowance,2023-08-01 06:30
BGT02663,USR049,INC06749,2600000,1600000,1000000,5200000,4200000,business,2023-04-13 20:19
