rule_id,active,priority,match_type,canonical_merchant,alias_keywords,negative_keywords,category_primary,category_detail,merchant_type,rule_strength,ambiguity_level,validator_action,min_model_confidence_accept,max_model_confidence_override,amount_min,amount_max,amount_action,payment_method_hint,payment_media_hint,source_hint,notes,version
INVESTMENT_MANULIFE_ASSET_MANAGEMENT_473,True,85,contains,Manulife Asset Management,Manulife Asset Management|manulife reksadana,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_MAYBANK_SEKURITAS_474,True,85,contains,Maybank Sekuritas,Maybank Sekuritas,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_MIRAE_ASSET_475,True,85,contains,Mirae Asset,mirae asset|mirae|mirae sekuritas,,Investment,investment,Investment / Saving / Trading,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_MNC_SEKURITAS_476,True,85,contains,MNC Sekuritas,MNC Sekuritas,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_NANOVEST_477,True,85,contains,Nanovest,nanovest|nano vest,,Investment,investment,Investment / Saving / Trading,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_OBLIGASI_478,True,85,contains,Obligasi,Obligasi|bond,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_PANIN_SEKURITAS_479,True,85,contains,Panin Sekuritas,Panin Sekuritas,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_PHILLIP_SEKURITAS_481,True,85,contains,Phillip Sekuritas,phillip sekuritas|poems|phillip securities,,Investment,investment,Investment / Saving / Trading,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_PINTU_482,True,85,contains,Pintu,Pintu|pintu crypto,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_PINTU_CRYPTO_483,True,85,contains,Pintu Crypto,pintu crypto,,Investment,investment,Investment / Saving / Trading,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Seeded from uploaded dataset majority label,v3
INVESTMENT_PLUANG_484,True,85,contains,Pluang,pluang,,Investment,investment,Investment / Saving / Trading,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Seeded from uploaded dataset majority label,v3
INVESTMENT_REKENINGKU_485,True,85,contains,Rekeningku,Rekeningku|rekeningku crypto,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_REKSADANA_487,True,85,contains,Reksadana,Reksadana|mutual fund,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_REKSA_DANA_BCA_486,True,85,contains,Reksa Dana BCA,reksa dana bca|welma bca|bca reksadana,,Investment,investment,Investment / Saving / Trading,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,,v3
INVESTMENT_RHB_SEKURITAS_488,True,85,contains,RHB Sekuritas,RHB Sekuritas,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_SAHAM_489,True,85,contains,Saham,Saham|stock trading,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_SAMUEL_SEKURITAS_490,True,85,contains,Samuel Sekuritas,Samuel Sekuritas,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_SBN_491,True,85,contains,SBN,SBN|ori|sukuk ritel|sr0|st0,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_SCHRODERS_492,True,85,contains,Schroders,Schroders,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_SUCOR_SEKURITAS_495,True,85,contains,Sucor Sekuritas,Sucor Sekuritas,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_TABUNGAN_BRI_496,True,85,contains,Tabungan BRI,tabungan bri,,Investment,investment,Investment / Saving / Trading,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Seeded from uploaded dataset majority label,v3
INVESTMENT_TAMASIA_497,True,85,contains,Tamasia,Tamasia,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_TREASURY_499,True,85,contains,Treasury,treasury|treasury emas|treasury gold,,Investment,investment,Investment / Saving / Trading,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_TRIMEGAH_SEKURITAS_500,True,85,contains,Trimegah Sekuritas,trimegah sekuritas|trimegah|trimegah securities,,Investment,investment,Investment / Saving / Trading,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_ZIPMEX_501,True,85,contains,Zipmex,Zipmex,,Investment,investment,Investment / Securities / Crypto / Gold,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
SELF_CARE_ANYTIME_FITNESS_502,True,85,contains,Anytime Fitness,Anytime Fitness,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_AVOSKIN_503,True,85,contains,Avoskin,avoskin|avo skin,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_AZARINE_504,True,85,contains,Azarine,azarine|azarine cosmetics,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,,v3
SELF_CARE_BARBERBOX_505,True,85,contains,Barberbox,barberbox|barber box,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_BARBERSHOP_506,True,85,contains,Barbershop,barbershop|barber shop|pangkas rambut,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_BATH_BODY_WORKS_507,True,85,contains,Bath & Body Works,bath and body works,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_BEAUTYHAUL_509,True,85,contains,BeautyHaul,beautyhaul|beauty haul,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_BEAUTY_CLINIC_508,True,85,contains,Beauty Clinic,Beauty Clinic|klinik kecantikan,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_CAPTAIN_BARBERSHOP_510,True,85,contains,Captain Barbershop,Captain Barbershop,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_DEAR_ME_BEAUTY_511,True,85,contains,Dear Me Beauty,dear me beauty,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,,v3
SELF_CARE_EMINA_512,True,85,contains,Emina,Emina,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_EMINA_COSMETICS_513,True,85,contains,Emina Cosmetics,emina cosmetics,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_ERHA_CLINIC_514,True,85,contains,Erha Clinic,erha clinic|erha|erha dermatology,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_EUROSKINLAB_515,True,85,contains,EUROSKINLAB,euroskinlab|euro skin lab,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,,v3
SELF_CARE_GUARDIAN_BEAUTY_517,True,85,contains,Guardian Beauty,Guardian Beauty|guardian skincare,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Beauty-oriented Guardian rule.,v3
SELF_CARE_GYM_518,True,85,contains,Gym,Gym|fitness center|pusat kebugaran,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_HAIRCODE_519,True,85,contains,Haircode,Haircode,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_HAIRCODE_SALON_520,True,85,contains,Haircode Salon,haircode salon|haircode,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,,v3
SELF_CARE_INNISFREE_521,True,85,contains,Innisfree,innisfree,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_IRWAN_TEAM_522,True,85,contains,Irwan Team,irwan team|irwan team salon,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_JOHNNY_ANDREAN_523,True,85,contains,Johnny Andrean,johnny andrean,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_KAHF_524,True,85,contains,Kahf,kahf|kahf skincare,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,,v3
SELF_CARE_LARISSA_AESTHETIC_525,True,85,contains,Larissa Aesthetic,Larissa Aesthetic|larissa,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_LARISSA_AESTHETIC_CENTER_526,True,85,contains,Larissa Aesthetic Center,larissa aesthetic center|larissa skin care|larissa aesthetic,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,,v3
SELF_CARE_LUXCRIME_527,True,85,contains,Luxcrime,luxcrime,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_MAKE_OVER_528,True,85,contains,Make Over,make over|makeover cosmetics,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_MS_GLOW_529,True,85,contains,MS Glow,ms glow|msglow,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_NAIL_ART_530,True,85,contains,Nail Art,Nail Art|nail salon,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_NAIL_STUDIO_531,True,85,contains,Nail Studio,nail studio,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_NATASHA_SKIN_CLINIC_532,True,85,contains,Natasha Skin Clinic,natasha skin clinic|natasha skin care|natasha clinic|natasha,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_NATURE_REPUBLIC_533,True,85,contains,Nature Republic,Nature Republic,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_NMW_CLINIC_534,True,85,contains,NMW Clinic,nmw clinic|nmw skin care,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,,v3
SELF_CARE_OPTIK_FASHION_535,True,85,contains,Optik Fashion,Optik Fashion|kacamata fashion|eyewear fashion,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_PAXI_BARBERSHOP_536,True,85,contains,Paxi Barbershop,Paxi Barbershop,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_PERFUME_STORE_537,True,85,contains,Perfume Store,Perfume Store|parfum|perfume|fragrance,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_RUDY_HADISUWARNO_538,True,85,contains,Rudy Hadisuwarno,Rudy Hadisuwarno,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_SALON_539,True,85,contains,Salon,Salon|hair salon,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_SCARLETT_WHITENING_540,True,85,contains,Scarlett Whitening,scarlett whitening|scarlett,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_SEPHORA_541,True,85,contains,Sephora,sephora|sephora indonesia,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_SKINCARE_STORE_542,True,85,contains,Skincare Store,Skincare Store|skincare|skin care,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_SKINTIFIC_543,True,85,contains,Skintific,skintific,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_SOCIOLLA_544,True,85,contains,Sociolla,sociolla,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_SOMETHINC_545,True,85,contains,Somethinc,somethinc,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_SPA_546,True,85,contains,Spa,Spa|reflexology|pijat|massage,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SELF_CARE_SPA_REFLEXOLOGY_547,True,85,contains,SPA Reflexology,spa reflexology,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_THE_BODY_SHOP_548,True,85,contains,The Body Shop,the body shop,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_THE_EXECUTIVE_BARBERSHOP_549,True,85,contains,The Executive Barbershop,the executive barbershop|executive barbershop,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,,v3
SELF_CARE_WARDAH_550,True,85,contains,Wardah,wardah,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_WATSONS_BEAUTY_551,True,85,contains,Watsons Beauty,Watsons Beauty|watsons skincare,,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Beauty-oriented Watsons rule.,v3
SELF_CARE_WAXING_CENTER_552,True,85,contains,Waxing Center,waxing center,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Seeded from uploaded dataset majority label,v3
SELF_CARE_ZAP_CLINIC_553,True,85,contains,ZAP Clinic,zap clinic|zap,,Wants,self_care,Beauty / Personal Care,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Expanded self-care seed.,v3
SHOPPING_ACE_HARDWARE_554,True,85,contains,ACE Hardware,ace hardware|ace hardware indonesia|ace,,Wants,shopping,Shopping / Retail / Marketplace,strong,low,override_if_model_low_confidence,0.75,0.85,21000.0,1784850.0,warning,,,,Expanded shopping seed. Specific toko baju/elektronik/bangunan overrides generic toko groceries rule.,v3
